mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45.09008169174194,20.23582983618524,0.09055852890014648,0.039612385807900635,0.17412897813819886,3,1,11,492,0.6046809784045054,"{'clf__learning_rate': 0.17412897813819886, 'clf__max_depth': 3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 11, 'clf__n_estimators': 492, 'clf__subsample': 0.6046809784045054}",0.9955189245418901,0.9946387132911899,0.9938385212450989,0.9951188285188445,0.994718732495799,0.9947667440185646,0.0005603630119232152,10
19.834753847122194,9.193724324781755,0.06571035385131836,0.024837096728455403,0.02062907736733679,4,7,9,172,0.6592175712370099,"{'clf__learning_rate': 0.02062907736733679, 'clf__max_depth': 4, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 9, 'clf__n_estimators': 172, 'clf__subsample': 0.6592175712370099}",0.9895975034008162,0.9875170040809794,0.9891173881731615,0.9881571577178523,0.9903976954469073,0.9889573497639432,0.0010222433814625178,17
38.95086660385132,11.850321408493185,0.07177610397338867,0.030678561650610506,0.15473870835012646,2,3,8,452,0.7098222137429642,"{'clf__learning_rate': 0.15473870835012646, 'clf__max_depth': 2, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 8, 'clf__n_estimators': 452, 'clf__subsample': 0.7098222137429642}",0.9951188285188445,0.9930383291990078,0.9927982715851804,0.9935984636312715,0.9941585980635352,0.993742498199568,0.0008337371386816588,13
33.08263974189758,12.946859272216509,0.11201019287109375,0.04330073458937381,0.12771817701481172,3,6,9,364,0.6668665437917956,"{'clf__learning_rate': 0.12771817701481172, 'clf__max_depth': 3, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 9, 'clf__n_estimators': 364, 'clf__subsample': 0.6668665437917956}",0.9959990397695447,0.9949587901096263,0.9946387132911899,0.9949587901096263,0.9955189245418901,0.9952148515643755,0.00048383504706189936,5
24.71185941696167,11.652951662029093,0.07165656089782715,0.026233047714270475,0.1052617207220196,2,2,5,348,0.6659322787056071,"{'clf__learning_rate': 0.1052617207220196, 'clf__max_depth': 2, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 348, 'clf__subsample': 0.6659322787056071}",0.9935184444266624,0.9920780987436985,0.9925582139713531,0.9911978874929983,0.9919980795390894,0.9922701448347603,0.0007618231726277905,15
43.23656597137451,16.237536944774096,0.11161246299743652,0.03820727013678363,0.09364023448385965,4,2,10,423,0.6448482816876242,"{'clf__learning_rate': 0.09364023448385965, 'clf__max_depth': 4, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 423, 'clf__subsample': 0.6448482816876242}",0.9956789629511082,0.9955989437464992,0.9950388093142354,0.9959190205649355,0.995438905337281,0.9955349283828119,0.0002924808655276735,2
50.48718132972717,15.443220730848866,0.05931024551391602,0.00966513939192969,0.1978314888441048,3,4,11,455,0.8974318188433855,"{'clf__learning_rate': 0.1978314888441048, 'clf__max_depth': 3, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 11, 'clf__n_estimators': 455, 'clf__subsample': 0.8974318188433855}",0.9965591742018084,0.9913579259022165,0.9951988477234537,0.9955189245418901,0.9955989437464992,0.9948467632231734,0.0018025469250612337,9
37.28277111053467,12.550286675398315,0.047680234909057616,0.007254587515767553,0.14654043722159477,2,7,9,475,0.9647305360503544,"{'clf__learning_rate': 0.14654043722159477, 'clf__max_depth': 2, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 9, 'clf__n_estimators': 475, 'clf__subsample': 0.9647305360503544}",0.9948787709050172,0.993918540449708,0.9931183484036169,0.993998559654317,0.9941585980635352,0.9940145634952389,0.0005621883034408204,12
41.59411087036133,10.390828530727902,0.08513059616088867,0.020179073655407314,0.020244399996157653,5,4,3,347,0.7261916331675237,"{'clf__learning_rate': 0.020244399996157653, 'clf__max_depth': 5, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 3, 'clf__n_estimators': 347, 'clf__subsample': 0.7261916331675237}",0.9952788669280628,0.9940785788589261,0.9929583099943986,0.9952788669280628,0.9942386172681443,0.9943666479955189,0.0008656879786380143,11
27.608094024658204,5.534717969107741,0.04947309494018555,0.0071248404860032415,0.13942631124421828,3,4,8,366,0.7688673841351515,"{'clf__learning_rate': 0.13942631124421828, 'clf__max_depth': 3, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 8, 'clf__n_estimators': 366, 'clf__subsample': 0.7688673841351515}",0.9959190205649355,0.9946387132911899,0.9944786748819717,0.9959990397695447,0.9951188285188445,0.9952308554052973,0.0006312901631852607,4
